Date,Open,High,Low,Close,Adj Close,Volume
2014-06-16,1.045820951461792,1.0476210117340088,1.01882004737854,1.0242199897766113,0.7506541609764099,529722657.0
2014-06-23,1.0476210117340088,1.0782209634780884,1.0260200500488281,1.0350209474563599,0.7585701942443848,507703145.0
2014-06-30,1.042220950126648,1.0440210103988647,0.9900199770927429,1.008020043373108,0.7387810945510864,458625435.0
2014-07-07,1.0062199831008911,1.0440210103988647,1.0008200407028198,1.015220046043396,0.7440580725669861,575962424.0
2014-07-14,1.0278199911117554,1.072821021080017,1.0260200500488281,1.0710209608078003,0.7849547266960144,643476960.0
2014-07-21,1.0872219800949097,1.119621992111206,1.0764210224151611,1.112421989440918,0.8152977228164673,434294256.0
2014-07-28,1.112421989440918,1.112421989440918,1.045820951461792,1.0800210237503052,0.7915509343147278,216631717.0
2014-08-04,1.0818209648132324,1.0836219787597656,0.9900199770927429,1.008020043373108,0.7387810945510864,748425756.0
2014-08-11,0.9882199764251709,0.997219979763031,0.950419008731842,0.9522190093994141,0.6978843808174133,690932312.0
2014-08-18,0.9558190107345581,1.0062199831008911,0.9522190093994141,0.9918199777603149,0.7269081473350525,447086236.0
2014-08-25,0.997219979763031,1.0296200513839722,0.995419979095459,1.0044200420379639,0.7361427545547485,520349165.0
2014-09-01,1.0098199844360352,1.0440210103988647,1.0098199844360352,1.0404210090637207,0.7625278830528259,552626088.0
2014-09-08,1.0404210090637207,1.0566209554672241,0.9612190127372742,0.9630190134048462,0.7057997584342957,646769649.0
2014-09-15,0.9720190167427063,0.9918199777603149,0.950419008731842,0.950419008731842,0.6965652704238892,569278737.0
2014-09-22,0.9558190107345581,0.9702190160751343,0.9072179794311523,0.9090179800987244,0.6662222146987915,577144329.0
2014-09-29,0.9018179774284363,0.9144179821014404,0.8820170164108276,0.8910179734230042,0.6530299782752991,378013310.0
2014-10-06,0.8874179720878601,0.9198179841041565,0.8748170137405396,0.8838170170783997,0.6477522850036621,277038057.0
2014-10-13,0.9036179780960083,0.9288179874420166,0.8910179734230042,0.9252179861068726,0.678095281124115,767424348.0
2014-10-20,0.9342179894447327,0.993619978427887,0.9324179887771606,0.9792190194129944,0.7176727652549744,584585855.0
2014-10-27,0.9756190180778503,1.0134199857711792,0.9630190134048462,1.0008200407028198,0.7335042357444763,412507883.0
2014-11-03,1.0098199844360352,1.0134199857711792,0.9360190033912659,0.943219006061554,0.6912883520126343,805238414.0
2014-11-10,0.950419008731842,0.997219979763031,0.9342179894447327,0.995419979095459,0.7295465469360352,696641302.0
2014-11-17,1.0008200407028198,1.0512210130691528,0.9882199764251709,1.0476210117340088,0.767804741859436,743428325.0
2014-11-24,1.0440210103988647,1.1394230127334595,1.0350209474563599,1.108821988105774,0.8126592040061951,677483318.0
2014-12-01,1.0926220417022705,1.1034220457077026,1.045820951461792,1.069221019744873,0.7836356163024902,5174757178.0
2014-12-08,1.0710209608078003,1.1106220483779907,1.049420952796936,1.0944219827651978,0.8021054267883301,686432581.0
2014-12-15,1.0908219814300537,1.1448229551315308,1.0260200500488281,1.119621992111206,0.8205747008323669,969000633.0
2014-12-22,1.1268219947814941,1.1502230167388916,1.12322199344635,1.1448229551315308,0.839044451713562,244448934.0
2014-12-29,1.1340229511260986,1.2510249614715576,1.1178220510482788,1.155622959136963,0.8469599485397339,331347697.0
2015-01-05,1.166422963142395,1.1862239837646484,1.1412229537963867,1.1772229671478271,0.862790584564209,749493645.0
2015-01-12,1.1988240480422974,1.225823998451233,1.1862239837646484,1.1880240440368652,0.8707067966461182,498038257.0
2015-01-19,1.2042239904403687,1.3050260543823242,1.2024240493774414,1.2888259887695312,0.9445847272872925,596818235.0
2015-01-26,1.2888259887695312,1.3050260543823242,1.2492250204086304,1.28342604637146,0.9406270384788513,476798522.0
2015-02-02,1.2960259914398193,1.2978260517120361,1.159222960472107,1.1682230234146118,0.8561944961547852,675822208.0
2015-02-09,1.1358230113983154,1.2006239891052246,1.125022053718567,1.1844240427017212,0.8680682182312012,766002561.0
2015-02-16,1.1952240467071533,1.2096240520477295,1.1610230207443237,1.1754230260849,0.8614712953567505,489586407.0
2015-02-23,1.1466230154037476,1.1988240480422974,1.12322199344635,1.132222056388855,0.8298091888427734,809927851.0
2015-03-02,1.1412229537963867,1.1538230180740356,1.0548210144042969,1.0548210144042969,0.7730817198753357,671340827.0
2015-03-09,1.0818209648132324,1.0944219827651978,1.015220046043396,1.0206199884414673,0.7480157017707825,614486369.0
2015-03-16,1.0440210103988647,1.1340229511260986,1.0440210103988647,1.12322199344635,0.8232130408287048,463662601.0
2015-03-23,1.1448229551315308,1.1502230167388916,1.0548210144042969,1.058421015739441,0.7757202386856079,512200714.0
2015-03-30,1.0746209621429443,1.0836219787597656,1.022420048713684,1.0512210130691528,0.770443320274353,572492924.0
2015-04-01,,,,,,
2015-04-06,1.062021017074585,1.0746209621429443,1.042220950126648,1.049420952796936,0.7895311117172241,410540311.0
2015-04-13,1.0476210117340088,1.0674209594726562,1.0278199911117554,1.0638209581375122,0.8003649711608887,434746442.0
2015-04-20,1.0602209568023682,1.1016219854354858,1.0548210144042969,1.0962220430374146,0.8247418403625488,453781695.0
2015-04-27,1.1106220483779907,1.1304219961166382,1.072821021080017,1.0836219787597656,0.8152621984481812,453722796.0
2015-05-04,1.0818209648132324,1.0908219814300537,1.0350209474563599,1.062021017074585,0.7990108728408813,563940574.0
2015-05-11,1.069221019744873,1.1304219961166382,1.058421015739441,1.1214220523834229,0.8437010645866394,606203554.0
2015-05-18,1.1304219961166382,1.1466230154037476,1.062021017074585,1.0674209594726562,0.8030734062194824,503977443.0
2015-05-25,1.045820951461792,1.0512210130691528,1.01882004737854,1.01882004737854,0.7665085792541504,796979248.0
2015-06-01,1.008020043373108,1.0332200527191162,0.9774190187454224,1.0242199897766113,0.770571231842041,825252380.0
2015-06-08,0.9414190053939819,1.015220046043396,0.9360190033912659,1.015220046043396,0.7638001441955566,755946009.0
2015-06-15,0.993619978427887,1.0350209474563599,0.9720190167427063,1.0242199897766113,0.770571231842041,472469782.0
2015-06-22,1.038620948791504,1.05302095413208,1.015220046043396,1.0440210103988647,0.7854685187339783,494308001.0
2015-06-29,1.0368210077285767,1.0476210117340088,0.993619978427887,0.999019980430603,0.7516120076179504,588789949.0
2015-07-06,1.008020043373108,1.042220950126648,0.9828190207481384,1.0296200513839722,0.7746339440345764,508182395.0
2015-07-13,1.0404210090637207,1.049420952796936,1.0206199884414673,1.022420048713684,0.7692170739173889,336424606.0
2015-07-20,0.993619978427887,0.999019980430603,0.9324179887771606,0.945019006729126,0.7109843492507935,566155424.0
2015-07-27,0.9360190033912659,0.9720190167427063,0.9234179854393005,0.9720190167427063,0.7312978506088257,542133295.0
2015-08-03,0.9648190140724182,0.9684190154075623,0.9324179887771606,0.950419008731842,0.7150471210479736,506076404.0
2015-08-10,0.9324179887771606,0.9612190127372742,0.9018179774284363,0.9234179854393005,0.6947328448295593,606537498.0
2015-08-17,0.9126179814338684,0.9252179861068726,0.8622170090675354,0.8676170110702515,0.652751088142395,589664790.0
2015-08-24,0.8532170057296753,0.8874179720878601,0.8136159777641296,0.8748170137405396,0.6581680178642273,529039193.0
2015-08-31,0.8766170144081116,0.8820170164108276,0.8514170050621033,0.8532170057296753,0.6419172883033752,399680916.0
2015-09-07,0.8370159864425659,0.8406170010566711,0.8100159764289856,0.8136159777641296,0.612123429775238,432017602.0
2015-09-14,0.8046159744262695,0.8478170037269592,0.7956159710884094,0.8406170010566711,0.6324376463890076,579377871.0
2015-09-21,0.8514170050621033,0.8676170110702515,0.8496170043945312,0.8586170077323914,0.6459798812866211,211293537.0
2015-09-28,0.8496170043945312,0.8568170070648193,0.8370159864425659,0.8442170023918152,0.6351460218429565,572316393.0
